"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url","cataloged_date","collection"
"188","Calder","","Calder","Calder by Matter","Cahiers D'Art","","","","","","","","","","","false","","","","https://www.cahiersdart.com/","","","","","","","","","","","","","","","","","art"
"189","Calderon","Miguel","Miguel Calderón","El Triángulo Perfecto","CONACULTA","2015","16","13","","Hardcover","64","","9786077451037","","Carlos Velázquez (Text)","false","","<p><em>El Triángulo Perfecto</em> watches a police motorcycle squadron rehearse a human pyramid and finds in its collapses a portrait of authority as slapstick.</p><p class=""mt-6"">Calderón photographed the motorized unit of the Mexico City police as they practised the stunt they call the perfect triangle: riders standing on each other's shoulders as the bikes roll in formation. The pictures record the attempts as much as the pose, with officers tumbling into the sand, helmets and gloves scattered. Sixty-four pages in a pocket-sized clothbound hardcover, with a text by the writer Carlos Velázquez and a short account by the artist, published by CONACULTA in 2015 in Spanish.</p><p class=""mt-6"">Calderón (born 1971, Mexico City) co-founded the artist-run space La Panadería in 1994 and has worked across video, photography, sculpture and painting, most of it aimed at the stereotypes and rituals of Mexican public life: hunting trophies, telenovela villains, the police. He is represented by kurimanzutto and has shown at MoMA PS1, the Hammer Museum and the Museo Tamayo. This book belongs with his other photographic series in which official spectacle is allowed to fail on camera.</p>","https://kurimanzutto.com/artists/miguel-calderon","https://utilitariomexicano.com.mx/products/100100142655","Photography","Photography, Contemporary Art, Mexico, Latin American Art, Performance","Photobook","","","","June 2026","","/assets/images/books/calderon_miguel_el_triangulo_perfecto_9786077451037.jpg","","","Spanish","","Some dealer listings give the author as Miguel Ángel Calderón; same book and ISBN. Amazon dates the edition 2014, the Mexican listings 2015. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"190","Calle","Sophie","Sophie Calle","Take Care of Yourself","Dis Voir/Actes Sud","2007","30.3","21.5","3.7","Hardcover","424","Nov Har/Dv edition (","9782742768936","","","false","","","","","","artists'-books","","","","","","","/assets/images/books/Calle_Take_Care_of_Yourself_9782742768936.jpg","","","","","","","","art"
"191","Calle","Sophie","Sophie Calle","Blind","Actes Sud","2012","","","","","","Braille edition","","","","false","","","","","","","","","","","","","","","","","","","","","art"
"192","Calle","Sophie","Sophie Calle","Rachel, Monique..","Editions Xavier Barral","2017","","","","","","Bilingual edition","","","","false","","","","","","","","","","","","","","","","","","","","","art"
"193","Calle","Sophie","Sophie Calle","Ghosts","Actes Sud","2013","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","art"
"194","Calle","Sophie","Sophie Calle","Hasselblad Awards 2010","Steidl","2010","","","","","","","","","","false","","","","https://steidl.de/","","","","","","","","","","","","","","","","","art"
"195","Calle","Sophie","Sophie Calle","True Stories","Actes Sud","","19.9","11.0","1.8","","","","","","","false","","","","","","Fiction","","","","","","","","","","","","","","","art"
"196","Calle","Sophie","Sophie Calle","The Address Book","Siglo","2012","19.1","13.3","1.3","","","","9780979956294","","","false","","","","","","Art","","","","","","","/assets/images/books/Calle_The_Address_Book_9780979956294.jpg","","","","","","","","art"
"197","Calle","Sophie","Sophie Calle","Voir la mer","Actes Sud","2014","","","","","","Braille edition","","","","false","","","","","","","","","","","","","","","","","","","","","art"
"198","Campany","David","David Campany","Gasoline","MACK","2008","","","","","","First Edition","","","","false","","","","https://mackbooks.co.uk","","","","","","","","","","","","","","","","","art"
"200","Carland","Tammy Rae","Tammy Rae Carland","Some of Us Did Not Die","Tammy Rae Carland & Land and Sea","2015","","","","","280","First Pressing of 100","","","","false","","","","","","","","","","","","","","","","","","","","","art"
"201","Carlsen","Asger","Asger Carlsen","3 Projects","CLASSIC Paris","2016","27.0","20.0","","Softcover","32","First edition of 300 copies","9782953699760","","","false","","Co-published by Galerie Olivier Robert and CLASSIC Paris. Softcover with silicon band, staple bound. Features 32 pages of black-and-white offset printed photography showcasing three distinct photographic projects by Asger Carlsen.","https://www.asgercarlsen.com/","","","","","","","Hudson Street Library, NYC","","","/assets/images/books/Carlsen_3_Projects_9782953699760.jpg","","","","","","","","art"
"202","Carpani","Federico","Federico Carpani","MAA","Self-published","2015","28","21","","Softcover, gatefold pages, exposed spine","220","Edition of 500","","","Indra Kumar Jha (Photographer)","true","","<p><em>MAA</em> documents the funeral rituals of Manikarnika, the cremation ground on the Ganges in Varanasi, alongside the everyday life that surrounds it, drawn from roughly ten thousand photographs made over several years by local photographer Indra Kumar Jha, one of the few photographers the community permits to document the cremations.</p><p class=""mt-6"">The book's design runs two sequences at once through folded pages: the outer face of each spread presents a stream of 108 headshots, living and dead, a tribute to the goddess Kali's garland of 108 slain heads, while the inner pages hold everyday scenes from Manikarnika. Federico Carpani, an Italian photographer, met Jha by chance near the cremation ground and edited and designed the book from his archive; it was self-published in Bologna in an edition of 500, softcover with an exposed spine and gatefold construction throughout. The title is the word used across India both for one's own mother and for the various forms of the goddess.</p><p class=""mt-6"">Carpani is an Italian photographer and editor associated with Skinnerboox; <em>MAA</em> was recognized by the Anamorphosis Prize for its unusual cross-cultural authorship, pairing an outsider's editorial eye with an insider's decade of access.</p>","https://federicocarpani.com/MAA","https://federicocarpani.com/MAA","Photography","Photography, Documentary, Death","Photobook","","","","June 2026","","/assets/images/books/carpani_federico_maa_202.jpg","","","Hindi/English","","Catalogue annotation ""(signed)"" stripped from title; copy is signed. Co-authored with Varanasi photographer Indra Kumar Jha, whose archive the book draws from; self-published, edition of 500, no ISBN assigned. Cover image is the only resolution found online (low-resolution). Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"203","Carroll","Mary Ellen","Mary Ellen Carroll","MEC,","Steidl, MACK","2010","","","","Softcover","360","1st Edition, Out of Print","9783865216182","","","false","","<p>Despite an oeuvre spanning more than 20 years and a disavowal of any signature style, Mary Ellen Carroll has throughout her career been investigating a single, fundamental question: What is a work of art?</p><p class=""mt-6"">The resulting multifarious, provocative and often wry outpouring in architecture, writing, performance, photography, filmmaking, printmaking, sculpture and painting has been collected into this book--the New York conceptual artist's long-awaited first monograph. Carroll's work interrogates the relationship between subjectivity, language and power at its core is a dedication to political and social critique. The touchstones of her practice are the double, the imitation and the copy, and these motifs are applied to a range of ends--from conjuring the unheimlich to probing the means of distribution and interpretation of the work of art.</p><p class=""mt-6"">A Carroll piece may involve something as seemingly effortless as trademarking an idea by another artist or as complex and bold as walking out the door penniless with only her passport and the clothes on her back to spend six weeks in a foreign country. Carroll imbues all her work with a strong performative element even a new opus, involving the rotation of a Houston tract home on its foundation, is conceived as a way of making architecture perform.</p>","","https://mackbooks.co.uk/","","artists'-preparatory-studies","","","","","","","/assets/images/books/Carroll_MEC_9783865216182.jpg","","","","","","","","art"
