"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url"
"1066","Silano","Pacifico","Pacifico Silano","I Wish I Never Saw the Sunshine.","Loose Joints","2021","24.8","19.7",,"Hardbound","40","40 color illustrations","9781912719242",,,"false",,"American conceptual artist Pacifico Silano’s practice is rooted in excavating the printed ephemera of gay culture to create new images that comment on loss, longing and queer melancholy. In particular, Silano uses the gestures of framing, cropping and layering vintage gay erotica to comment on the HIV/AIDS crisis and its reverberations on queer lives, which included the loss of the artist's uncle at the height of the epidemic. I Wish I Never Saw the Sunshine is Silano’s first artist’s book, and engages with an ambitious accordion-folded format that references Silano’s photo-based installations: two twenty-panel long sequences that can be read as both one continuous collage and a sequence of individual images. Included in the book is an interview with the artist by José Diaz, Chief Curator of The Andy Warhol Museum.",,,,,,,,,,,,,,,,,
"1067","Silano","Pacifico","Pacifico Silano","Tear Sheets",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1068","Sillman","Amy","Amy Sillman","A Summer","Gladstone Gallery","2021",,,,"Softback",,,,,"Marco Caroti","false",,"99 flowers, a guide, a calendar, an index, and a conversation.",,"https://www.gladstonegallery.com/",,"Art",,,,,,,"/assets/images/books/Sillman_A_Summer_NULL.jpg",,,,,,
"1069","Silva","Giovanna","Giovanna Silva","Inch by Inch House by House Alley by Alley",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1070","Simmons","Laurie","Laurie Simmons","The Love Doll",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1071","Simmons","Laurie","Laurie Simmons","Photographs 1978/79",,,,,,,,,,"by Collier Schorr and Laurie Simmons","false",,,,,,,"Photography",,,,,,,,,,,,,
"1072","Simmons","Gary","Gary Simmons","Unknown","Damiani",,,,,,,,,,,"false",,,,"https://www.damianieditore.com/",,,,,,,,,,,,,,,
"1073","Simon","Taryn","Taryn Simon","Paperwork And The Will Of Capital","Hatje Cantz, Gagosian",,,,,,,,,,,"false",,,"http://tarynsimon.com/","https://gagosian.com/",,,,,,,,,,,,,,,
"1074","Simon","Taryn","Taryn Simon","The Color of a Flea’s Eye: The Picture Collection","Cahiers d'Art","2020","39.2","28.5","4.2","Hardcover, boxed","460",,"9782851173140",,,"false",,"A tremendous feat of bookmaking, Taryn Simon's The Color of a Flea's Eye deploys prints, postcards and other ephemera to explore the organization of visual information through the New York Public Library's beloved archive Taryn Simon's The Color of a Flea's Eye presents a history of the New York Public Library's Picture Collection--a legendary trove of more than one million prints, photographs, postcards, posters and images from disused books and periodicals. Since its inception in 1915, the Picture Collection has been a vital resource for writers, historians, artists, filmmakers, fashion designers and advertising age","http://tarynsimon.com/","https://www.cahiersdart.com","Individual Photographer Monographs","Artistic -- 21st century, Cataloging of pictures -- New York (State) -- New York, Photography, Photography / Individual Photographers / Monographs",,,,"Hudson Street Library, NYC",,,,,,,,,
"1075","Simon","Taryn","Taryn Simon","An American Index of the Hidden and Unfamiliar","Steidl","2007","34.0","25.9","2.3","Hardcover","152",,"9783865213808",,,"false",,,"http://tarynsimon.com/","https://steidl.de","Individual Photographer Monographs","Photography",,,,,,,"/assets/images/covers/9783865213808.jpg",,,,,,
"1076","Simon","Taryn","Taryn Simon","Contraband","Steidl","2010","23.4","17.8","3.8","Paperback","479",,"9783869301341",,,"false",,,"http://tarynsimon.com/","https://steidl.de","Individual Photographer Monographs","lists",,,,,,,"/assets/images/covers/9783869301341.jpg",,,,,,
"1077","Simon","Taryn","Taryn Simon","Rear Views, a Star-forming Nebula, and the Office of Foreign Propaganda","Tate Publishing","2015","26.9","15.0","4.1","Hardcover","388","with 200 color plates","9781849762359",,,"false",,,"http://tarynsimon.com/",,,"Photography",,,,,,,,,,,,,
"1078","Simon","Taryn","Taryn Simon","Birds of the West Indies","Hatje Cantz","2013","20.5","30.5",,"Hardcover","440","clothbound","9783775736633",,,"false",,,"http://tarynsimon.com/","https://www.hatjecantz.de/",,"Nature",,,,,,,"/assets/images/covers/9783775736633.jpg",,,,,,
"1079","Sims","David","David Sims","Supreme","Supreme","2015",,,,,,"w/ poster inscribed",,,,"true",,,,,,,,,,,,,,,,,,,
"1081","Simpson","Lorna","Lorna Simpson","Lorna Simpson","Phaidon Press",,,,,,,,"9781838661243",,,"false",,,,"https://www.phaidon.com/",,"Art Book",,,,,,,"/assets/images/books/Simpson_Lorna_Simpson_9781838661243.jpg",,,,,,
"1082","Simpson","Lorna","Lorna Simpson","Collages","Chronicle Books","2018",,,,,,,,,"Elizabeth Alexander (Introduction)","false",,"<p>A dedicated volume of Lorna Simpson's collages, gathering the works on paper in which the American conceptual artist cuts her source material from the pages of vintage <em>Ebony</em> and <em>Jet</em> magazines, crowning found portraits of Black women and men with ink-washed and watercolor forms.</p>

<p class=""mt-6"">Published by Chronicle Books in 2018 with an introduction by the poet and scholar Elizabeth Alexander, the book presents the collages plate by plate. Hair is the recurring site of invention: advertising heads from mid-century print culture sprout galaxies, geological strata, and abstracted coiffures, turning the archive of American image-making back on itself.</p>

<p class=""mt-6"">Simpson (b. 1960, Brooklyn) came to prominence in the 1980s with photo-text works interrogating race, gender, and representation; the collages extend that inquiry into found material with the economy of gesture that defines her practice across photography, film, and painting.</p>",,,"Collage","Collage, Photography, Found Photography, African American Art",,,,,,,"/assets/images/books/Simpson_Collages_NULL.jpg",,,,,,
"1083","Simpson","Lorna","Lorna Simpson","Works on Paper","Aspen Art Museum",,,,,,,,,,,"false",,,,,,"Art",,,,,,,"/assets/images/books/Simpson_Works_on_Paper_NULL.jpg",,,,,,
"1084","Snapp","Colin","Colin Snapp","VISTA",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1085","Sobol","Jacob Aue","Jacob Aue Sobol","With And Without You",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1086","Sorrenti Goldberg,Jim","Davide","Davide Sorrenti Goldberg,Jim","Let's Panic",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1087","Soth","Alec","Alec Soth","A Pound of Pictures","Mack","2022","25.3","31.0",,"Embossed linen hardcover with front and back tip-in","156","Three different papers, including a marbled Japanese stock and five randomised replica vernacular photographs","9781913620110",,,"false",,"A Pound of Pictures is a stream-of-consciousness celebration of the photographic medium, bringing together an entirely new collection of work by Alec Soth made between 2018 and 2021. Depicting a sprawling array of subjects — from Buddhist statues and birdwatchers to sun-seekers and busts of Abe Lincoln — this book reflects on the photographic desire to pin down and crystallise experience, especially as it is represented and recollected by printed images. Throughout this eclectic sequence are the recurring presences of iconography, of souvenirs and mementos, and of the image-makers that surround us day to day. Forming a winding, ruminative road trip, Soth's photographs are followed by his own notes and reflections in an extended afterword. Each book contains five randomised replica vernacular photographs loosely inserted within the pages.","https://alecsoth.com","https://mackbooks.co.uk","Photography, American, Contemporary, Documentary, Road trip","Contemporary Photography, Photographer Monographs",,,,,,,"/assets/images/books/Soth_A_Pound_of_Pictures_9781913620110.jpg",,,,,,
"1088","Soth","Alec","Alec Soth","Gathered Leaves","Mack","2015",,,,,,"First edition","9781910164365",,,"false",,,,"https://mackbooks.co.uk",,,,,,,,,,,,,,,
"1089","Soth","Alec","Alec Soth","Songbook",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1090","Souharce","Emma","Emma Souharce","Voyeur (gray cover)","Rollo Press HEAD Geneva","2013","16.5","10.9","1.3","Paperback",,"perfect binding","9783906213040",,,"false",,,,,,,,,,,,,,,,,,,
"1091","Spears","Mike","Mike Spears","Love Journal 2015",,,,,,,,,,,,"false",,,,,,"Periodical",,,,,,,,,,,,,
"1092","Spinatsch","Jules","Jules Spinatsch","Temporary Discomfort",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1093","Spinatsch","Jules","Jules Spinatsch","Semiautomatic Photography","Spector Books","2019","21.1","29.6",,"Softback","352","1st, 290 black and white illustrations thread-sewn softcover","9783959052924",,"Vieceli, Alberto","false","Alberto Vieceli","How one tilts the camera, holds it with both hands in front of the waist. How one looks through the viewfinder, gazes one-eyed into the world. How one hides it in stockings, behind the back, and how one lets it peep out from behind the corner of a building, as though it were a detective. Holding the Camera shows a pictorial genre from the now extinct era of analogue photography. Like the dinosaurs, supposedly the victims of a violent meteorite bombardment, also these images that were once distributed a million times over in instructions and advertisements, have been erased, deleted. «Nadine Olonetzky",,"https://spectorbooks.com/",,"Photography",,,,,,,"/assets/images/covers/9783959052924.jpg",,,,,,
"1094","Spinatsch","Jules","Jules Spinatsch","We will never be so close again","Kodoji Press","2007","16.5","23.5",,"Softcover","48","Recycled book, 10 black & white plates, 21 color plates","9783037470015",,,"false",,,,,,,,,,,,,,,,,,,
"1095","Spoelstra","Friso","Friso Spoelstra","Devils & Angels Ritual Feasts in Europe","Lecturis","2015","24.1","17.4","2.8","Paperback","304",,"9789462260962",,,"false",,,,,,"europe",,,,,,,,,,,,,
"1096","Srikhao","Harit","Harit Srikhao","Whitewash",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1097","Steacy","Will","Will Steacy","Deadline",,"2016",,,,"Soft cover","192","First edition:",,,,"false",,"277 photographs, reproductions and documents. In the highly anticipated second installment of the Deadline publications Will Steacy tells the story of an industry in crisis and a family legacy cut short. Steacy’s latest book published by b.frank books reveals the harsh realities facing the newspaper industry today in a behind-the-scenes look at one newsroom’s grit and determination to get the news out despite shrinking advertising revenue, falling circulation, lay-offs, buy-outs, and bankruptcy. In his follow up to the critically acclaimed Deadline newspaper, this 192-page book features Steacy’s photographs of The Inquirer newsroom and printing plant, historical material from The Inquirer's archive and his own family's five-generation newsman history. The accompanying essay by former Inquirer executive editor Gene Roberts, whose leadership won the paper 17 Pulitzer Prizes, explains how corporate media consolidation and the shift to budget cutting in an effort to maximize shareholder value were the first dominos in the newspaper industry’s subsequent downfall. Deadline not only provides us an open window into the realities of an industry in crisis, but also explains how and why we got here. Steacy’s in-depth examination of the media is particularly relevant in an election year in which the consequences of the de-newspaperization of America are on full display as facts and accountability have been trumped by voters' political ideology.",,,,,,,,,,,,,,,,,
"1098","Stephenson","Luke","Luke Stephenson","Luke Stephenson's 99x99s","YES Editions","2014",,,,"Hardcover","224",,"9780995743410",,,"true","YES","“99x99s is a photographic road trip exploring the world of the 99 ice cream. Over 25 days and 3,500 miles I travelled deeper and deeper into the story of this British icon and the culture that made it.” “As I traveled from place to place I became fascinated by the human touches that make each cone unique and the stories which shroud the 99 in mystery.” —Luke Stephenson",,,,,,,,,,,,,,,,,
"1099","Stezaker","John","John Stezaker","John Stezaker: Rubell Family Collection",,,,,,,,,,,"false",,,,,,"Collage","Collage",,,,,,,,,,,,,
"1100","Steyerl","Hito","Hito Steyerl","I Will Survive",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1101","Stieglitz","Alfred","Alfred Stieglitz","New York",,,,,,,,,,,"false",,,,,,,"New York City, Photography",,,,,,,,,,,,,
"1102","Still","Maximilian","Maximilian Still","Folklig Idrott (Folk-athletic games)",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1103","Still","Clyfford","Clyfford Still","The Late Works","Rizzoli Electa","2020","31.1","26.3","2.0","Hardcover","128","First edition","9780847868605","by David Anfam (Author)","Dean Sobel (Author), Alex Katz (Contributor), Dorothea Rockburne (Contributor)","false",,"An exclusive look at the late work of one of the most influential and enigmatic painters, whose late-career paintings are virtually unknown to the public and many are published here for the first time. Clyfford Still (1904-1980) is a pioneer of Abstract Expressionism, along with Mark Rothko, Jackson Pollock, Lee Krasner, and Willem de Kooning. This revelatory book, accompanying a groundbreaking exhibition, investigates Clyfford Still's late work, both in painting and in drawing, made after his move to rural Maryland in 1961. This marks a particularly fertile period for Still he made over 375 works on canvas and a staggering 1,100 works on paper in Maryland before his death in 1980 at the age of 75. Given Still's especially reclusive posture later in life and the fact that none of the artworks in Still's estate were exhibited or made available to anyone before the opening of the Clyfford Still Museum in 2011, a full-scale presentation of these forty paintings and thirty works on paper is especially meaningful.",,,"Art","Art",,,,"Clipper",,,"/assets/images/covers/9780847868605.jpg",,,,,,
"1104","Strömholm","Christer","Christer Strömholm","Les Nuits De","RM/Fundación Foto Colectania","2015",,,,,"48","Mul edition","9788416282159",,,"false",,,,,,"performing-arts",,,,,,,,,,,,,
"1105","Struth","Thomas","Thomas Struth","Walking",,,,,,,,"Paperback, perfect bound,",,,,"false",,,,,,,,,,,,,,,,,,,
"1106","Struth","Thomas","Thomas Struth","Matera 1953",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1107","Struth","Thomas","Thomas Struth","Nature & Politics",,,,,,,,,,,,"false",,,,,,"Nature",,,,,,,,,,,,,
"1108","Struvay","Thierry","Thierry Struvay","Vernacular Photography",,,,,,,,,,,,"false",,,,,,"Photography",,,,,,,,,,,,,
"1109","Struvay","Thierry","Thierry Struvay","Love & Hate & Other Mysteries",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1110","Sultan","Larry","Larry Sultan","Pictures from Home",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1111","Sume","Selim","Selim Sume","Tekerrur (Recurrence)",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1112","Suter","Batia","Batia Suter","Radial Grammar",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1113","Suter","Batia","Batia Suter","Parallel Encyclopedia",,,,,,,,,,,,"false",,,,,,"Reference",,,,,,,,,,,,,
"1114","Suter","Batia","Batia Suter","Hexamilies (Mont-Voisin)",,,,,,,,,"9789491843426",,,"false",,,,,,"african-americans",,,,,,,,,,,,,
"1115","Suter","Batia","Batia Suter","Parallel Encyclopedia #2","Roma Publications","2016",,,,"Hardcover","591","First","9789491843761","Suter, Bater",,"false","Roger Willems","Tiré du site Internet de Roma Publications: [vol. 2]: ""Batia Suter's work intuitively situates found images in new contexts to provoke surprising reactions and significative possibilities. This volume follows on from the first Parallel Encyclopedia, published in 2007. Underlying themes of Suter's practice are the ""iconification"" and ""immunogenicity"" of old images, and the circumstances by which they become charged with new associative values. ""In my work, I collect groups of images based on various themes and characteristics, and I investigate how they can manipulate each other, depending on where and how they are placed. In the process of making this book, narrative lines unfolded before my eyes as I shifted images around.",,"https://www.romapublications.org/",,"Reference",,,,,,,,,,,,"DDC: 700.4112",
"1116","Suter","Batia","Batia Suter","Parallel Encyclopedia #1","Roma Publications","2021",,,,"Hardcover",,"Thrid","9789492811981","Suter, Bater",,"false",,,"https://www.romapublications.org/","https://www.romapublications.org/",,"Reference",,,,,,,,,,,,,
"1117","Suter","Batia","Batia Suter","Cloud Service (Special Edition)","Printed Matter Inc., Roma Publications",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1118","Sutherland","Peter","Peter Sutherland","Sender",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1119","Swoon",,"Swoon","Swoon","Deitch","2010",,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1120","Swoon",,"Swoon","Unknown","Abrams",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1121","Sze","Sarah","Sarah Sze","De nuit en jour",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1123","Tei","Towa","Towa Tei","ecollage",,,,,,,,,,,,"false",,,,,"Collage","Collage",,,,,,,"/assets/images/books/tei_towa_ecollage_13809.jpg",,,,,,
"1124","Teichmann","Esther","Esther Teichmann","Mondschwimmen","rem/ZEPHYR","2015",,,,,,,"9780955675133",,,"true",,,,,,,,,,,,,,,,,,,
"1125","Teller","Juergen","Juergen Teller","Season Three",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1126","Templeton","Ed","Ed Templeton","Hairdos of Defiance",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1127","Templeton","Ed & Deanna","Ed & Deanna Templeton","Contemporary Suburbium",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1128","Templeton","Ed","Ed Templeton","Wayward Cognitions",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1129","The Mott Collection (Toby Mott, editor)",,"The Mott Collection (Toby Mott, editor)","Showboat Special Edition",,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,
"1130","Thek","Paul","Paul Thek","Paul Thek Artist's Artist","The MIT Press","2009","27.9","21.6","5.1","Hardcover","550","First","9780262012546",,,"false",,,,,,"Art",,,,,,,"/assets/images/covers/9780262012546.jpg",,,,,,
"1131","Thiebaud","Wayne","Wayne Thiebaud","Delicious Metropolis: The Desserts and Urban Scenes of Wayne Thiebaud (Fine Art Book, California Artist Gift Book, Book of Cityscapes and Sweets)","Chronicle Books","2019","25.1","23.2","1.9","Hardcover","144","Illustrated","9781452169934",,,"false",,,,,,"Art",,,,,,,,,,,,,
"1132","Tichy","Miroslav","Miroslav Tichy","Miroslav Tichy - L'homme A La Mauvaise Camera","Presses Du Reel","2012",,,,,"64",,"9782916067650",,,"false",,,,,,"Photography",,,,,,,,,,,,,
